Age,Education,Marital_Status,Income,Kidhome,Teenhome,AmntWines,AmntFruits,AmntMeatProducts,AmntFishProducts,AmntSweetProducts,AmntGoldProds,Country,Income_groups,age_range,AmntAll,ClusterId
59,Graduation,Married,65316,1,1,112,6,92,3,9,38,RUS,60k-80k,55-65,260,3
43,PhD,Married,41014,1,0,7,2,6,2,0,3,RUS,40k-60k,35-45,20,1
61,Graduation,Together,19740,0,1,7,11,3,10,4,20,IND,0-20k,55-65,55,0
42,Basic,Together,23724,1,0,5,23,15,0,18,14,RUS,20k-40k,35-45,75,0
52,PhD,Married,55212,0,1,1103,0,45,0,0,34,RUS,40k-60k,45-55,1182,3
52,PhD,Married,55212,0,1,1103,0,45,0,0,34,RUS,40k-60k,45-55,1182,3
66,Graduation,Widow,79800,0,0,1060,21,530,32,0,224,RUS,60k-80k,65+,1867,2
54,Graduation,Divorced,70647,0,1,561,85,171,25,123,114,ZAF,60k-80k,45-55,1079,3
47,PhD,Married,38410,0,0,153,64,123,116,64,14,CAN,20k-40k,45-55,534,1
41,Graduation,Single,28071,0,0,39,33,130,41,26,44,RUS,20k-40k,35-45,313,0
52,Graduation,Single,54803,0,1,404,0,92,28,27,142,RUS,40k-60k,45-55,693,3
28,Graduation,Single,74293,0,0,375,152,335,93,91,81,RUS,60k-80k,25-35,1127,2
28,Graduation,Single,74293,0,0,375,152,335,93,91,81,ZAF,60k-80k,25-35,1127,2
37,2n Cycle,Married,35684,1,0,10,4,7,0,6,3,RUS,20k-40k,35-45,30,1
35,PhD,Together,34320,1,0,4,1,9,3,0,0,ZAF,20k-40k,25-35,17,1
40,Graduation,Single,41967,1,1,23,4,10,0,2,15,CAN,40k-60k,35-45,54,1
45,Master,Married,49681,0,2,411,0,26,0,0,21,CAN,40k-60k,35-45,458,1
45,Master,Married,49681,0,2,411,0,26,0,0,21,ZAF,40k-60k,35-45,458,1
51,Graduation,Together,53187,1,0,211,2,30,7,7,10,RUS,40k-60k,45-55,267,1
70,Graduation,Together,86610,0,0,446,107,768,33,196,53,RUS,80k-100k,65+,1603,2
36,Graduation,Married,70951,0,0,239,10,554,254,87,54,ZAF,60k-80k,35-45,1198,3
51,Graduation,Single,24206,1,0,7,2,8,3,2,3,RUS,20k-40k,45-55,25,0
36,Graduation,Married,55357,2,0,374,64,116,84,25,64,IND,40k-60k,35-45,727,3
62,Graduation,Married,58113,0,1,221,104,169,102,78,84,RUS,40k-60k,55-65,758,3
37,PhD,Married,70643,0,0,1218,107,304,23,143,33,RUS,60k-80k,35-45,1828,3
36,PhD,Married,64355,1,0,1047,0,140,67,38,153,RUS,60k-80k,35-45,1445,3
62,Master,Together,82576,0,0,1206,55,445,168,18,18,ZAF,80k-100k,55-65,1910,2
49,PhD,Single,41644,1,1,20,3,4,2,0,2,RUS,40k-60k,45-55,31,1
37,Graduation,Married,72570,0,0,274,83,216,151,141,224,RUS,60k-80k,35-45,1089,3
56,Graduation,Divorced,30630,1,1,27,1,12,2,0,10,RUS,20k-40k,55-65,52,0
40,Master,Single,22944,1,0,19,3,19,4,5,26,RUS,20k-40k,35-45,76,0
50,PhD,Divorced,86979,0,0,584,100,835,65,83,35,RUS,80k-100k,45-55,1702,2
51,Graduation,Single,52291,1,2,738,20,172,52,50,20,RUS,40k-60k,45-55,1052,1
51,PhD,Together,82072,0,0,889,55,685,168,92,129,ZAF,80k-100k,45-55,2018,2
48,Master,Divorced,52034,1,1,146,0,93,7,13,73,RUS,40k-60k,45-55,332,1
28,Graduation,Single,72354,0,0,315,26,473,220,12,182,ZAF,60k-80k,25-35,1228,3
38,Graduation,Together,28427,1,0,18,3,19,3,3,6,RUS,20k-40k,35-45,52,0
38,Graduation,Together,28427,1,0,18,3,19,3,3,6,IND,20k-40k,35-45,52,0
52,Master,Single,39858,1,0,15,20,25,2,7,26,ZAF,20k-40k,45-55,95,1
70,Master,Married,67381,0,1,815,8,53,11,0,70,RUS,60k-80k,65+,957,3
56,Basic,Single,23529,0,1,9,7,13,3,2,20,RUS,20k-40k,55-65,54,0
54,Graduation,Married,51479,1,1,247,8,160,6,8,65,RUS,40k-60k,45-55,494,1
46,Graduation,Married,76068,0,1,1115,12,128,33,12,76,DEU,60k-80k,45-55,1376,2
67,Graduation,Single,22507,0,0,68,0,226,51,157,68,CAN,20k-40k,65+,570,0
37,Graduation,Single,52413,1,0,185,8,133,56,56,12,RUS,40k-60k,35-45,450,1
64,Graduation,Together,50116,1,1,54,0,10,0,0,2,DEU,40k-60k,55-65,66,1
59,Graduation,Single,76624,0,1,411,106,147,54,115,66,RUS,60k-80k,55-65,899,2
68,Graduation,Together,34587,1,1,7,2,9,2,0,2,DEU,20k-40k,65+,22,1
75,PhD,Single,62159,0,0,182,17,259,77,70,29,USA,60k-80k,65+,634,3
56,Graduation,Single,66294,0,0,251,108,334,65,92,117,RUS,60k-80k,55-65,967,3
71,PhD,Together,5648,1,1,28,0,6,1,1,13,USA,0-20k,65+,49,0
37,Graduation,Together,37235,1,0,20,2,9,4,6,20,RUS,20k-40k,35-45,61,1
57,Graduation,Widow,85620,0,0,416,46,925,60,107,46,RUS,80k-100k,55-65,1600,2
37,Graduation,Together,23976,1,0,14,1,21,2,3,25,ZAF,20k-40k,35-45,66,0
34,Master,Single,41020,0,0,112,1,54,7,7,36,CAN,40k-60k,25-35,217,1
37,Graduation,Single,36108,1,0,141,8,129,3,11,47,ZAF,20k-40k,35-45,339,1
70,Master,Divorced,57530,0,1,50,1,27,6,7,1,IND,40k-60k,65+,92,3
57,2n Cycle,Married,62905,0,1,166,75,96,119,107,59,RUS,60k-80k,55-65,622,3
76,PhD,Married,65846,0,0,562,81,276,80,40,81,CAN,60k-80k,65+,1120,3
44,Graduation,Married,34380,1,0,72,7,58,13,1,24,CAN,20k-40k,35-45,175,1
57,Graduation,Divorced,41638,0,1,315,0,31,4,0,91,RUS,40k-60k,55-65,441,1
29,Graduation,Together,63207,0,0,438,169,565,91,169,70,RUS,60k-80k,25-35,1502,3
71,Graduation,Together,28320,0,1,19,1,14,3,2,4,RUS,20k-40k,65+,43,0
64,Graduation,Married,43140,0,1,134,8,76,6,0,11,RUS,40k-60k,55-65,235,1
50,Graduation,Married,52531,0,0,283,112,151,51,72,125,RUS,40k-60k,45-55,794,1
44,Graduation,Divorced,40246,1,0,2,1,6,2,1,1,DEU,40k-60k,35-45,13,1
37,Graduation,Together,35196,1,0,75,12,141,43,39,187,RUS,20k-40k,35-45,497,1
37,Graduation,Together,35196,1,0,75,12,141,43,39,187,RUS,20k-40k,35-45,497,1
36,Graduation,Single,70596,0,0,347,44,534,17,0,26,RUS,60k-80k,35-45,968,3
36,Graduation,Single,70596,0,0,347,44,534,17,0,26,RUS,60k-80k,35-45,968,3
59,PhD,Single,52597,0,1,492,0,37,7,0,42,ZAF,40k-60k,55-65,578,1
49,Master,Single,42394,1,0,15,2,10,0,1,4,DEU,40k-60k,45-55,32,1
52,Graduation,Single,81657,0,0,364,40,425,158,60,50,RUS,80k-100k,45-55,1097,2
61,PhD,Married,49154,1,1,206,10,67,30,27,71,RUS,40k-60k,55-65,411,1
69,Graduation,Together,34074,1,1,135,1,41,10,1,67,RUS,20k-40k,65+,255,1
32,Graduation,Married,89098,0,0,861,138,461,60,30,61,RUS,80k-100k,25-35,1611,2
66,Master,Divorced,70638,0,0,1016,12,215,16,12,63,ZAF,60k-80k,65+,1334,3
43,Graduation,Married,38136,1,0,8,15,27,0,20,33,USA,20k-40k,35-45,103,1
48,Graduation,Married,67432,0,1,432,79,341,177,136,170,AUS,60k-80k,45-55,1335,3
70,Graduation,Together,40689,0,1,270,3,27,39,6,99,USA,40k-60k,65+,444,1
70,Graduation,Together,40689,0,1,270,3,27,39,6,99,RUS,40k-60k,65+,444,1
38,Graduation,Single,101970,0,0,722,27,102,44,72,168,CAN,100k-200k,35-45,1135,2
49,PhD,Married,44325,0,1,516,0,21,0,0,5,CAN,40k-60k,45-55,542,1
73,PhD,Married,61467,0,2,410,16,114,0,5,49,RUS,60k-80k,65+,594,3
46,Graduation,Married,48178,1,1,159,4,45,6,2,38,RUS,40k-60k,45-55,254,1
41,Basic,Married,16005,1,0,1,3,2,20,30,47,CAN,0-20k,35-45,103,0
48,Graduation,Married,79593,0,0,350,60,568,110,133,145,DEU,60k-80k,45-55,1366,2
48,Graduation,Married,79593,0,0,350,60,568,110,133,145,RUS,60k-80k,45-55,1366,2
62,Graduation,Married,61180,0,1,403,24,29,6,24,218,RUS,60k-80k,55-65,704,3
32,Graduation,Single,64449,1,0,218,63,282,137,35,70,RUS,60k-80k,25-35,805,3
58,Graduation,Married,77437,0,0,560,21,442,29,44,29,RUS,60k-80k,55-65,1125,2
45,Graduation,Married,17649,1,0,15,1,23,0,5,1,USA,0-20k,35-45,45,0
67,Graduation,Together,53103,0,1,729,17,133,11,0,195,ZAF,40k-60k,65+,1085,1
50,Graduation,Together,71819,0,1,1224,28,140,0,14,168,RUS,60k-80k,45-55,1574,3
50,Master,Divorced,74290,0,1,1121,0,72,0,12,12,RUS,60k-80k,45-55,1217,2
70,Graduation,Single,72282,0,0,503,27,419,90,139,153,RUS,60k-80k,65+,1331,3
70,Master,Together,47352,0,1,172,12,112,8,0,15,RUS,40k-60k,65+,319,1
70,Master,Together,47352,0,1,172,12,112,8,0,15,AUS,40k-60k,65+,319,1
60,Graduation,Single,46524,0,1,31,19,35,26,14,52,CAN,40k-60k,55-65,177,1
45,Graduation,Together,50200,1,1,266,6,51,8,6,64,RUS,40k-60k,35-45,401,1
31,Graduation,Married,18222,0,0,12,4,19,12,6,14,RUS,0-20k,25-35,67,0
69,PhD,Married,77610,0,1,1245,33,332,21,33,16,AUS,60k-80k,65+,1680,2
51,PhD,Married,38097,1,1,77,2,35,0,1,69,ZAF,20k-40k,45-55,184,1
53,PhD,Married,44377,1,1,224,0,30,0,0,10,ZAF,40k-60k,45-55,264,1
40,Graduation,Single,58684,0,0,479,35,179,28,7,85,ZAF,40k-60k,35-45,813,3
56,Graduation,Married,66480,1,1,199,9,57,20,21,6,RUS,60k-80k,55-65,312,3
69,Graduation,Divorced,49638,0,1,18,10,3,3,5,0,RUS,40k-60k,65+,39,1
71,PhD,Together,50616,0,1,30,2,25,0,1,9,RUS,40k-60k,65+,67,1
54,PhD,Divorced,26642,1,0,13,2,15,2,2,8,RUS,20k-40k,45-55,42,0
35,Graduation,Together,33235,1,0,45,0,16,2,1,6,RUS,20k-40k,25-35,70,0
52,Graduation,Together,23228,1,0,13,2,18,6,1,0,IND,20k-40k,45-55,40,0
62,PhD,Married,36732,1,1,21,5,3,10,1,7,RUS,20k-40k,55-65,47,1
75,Graduation,Together,82657,0,0,966,168,672,246,105,126,DEU,80k-100k,65+,2283,2
57,PhD,Divorced,64140,0,2,1459,0,61,0,15,215,ZAF,60k-80k,55-65,1750,3
47,Graduation,Together,44392,1,1,87,5,71,7,12,29,RUS,40k-60k,45-55,211,1
31,Basic,Single,16185,1,0,5,11,16,21,8,45,IND,0-20k,25-35,106,0
43,2n Cycle,Together,38702,1,0,13,11,24,13,8,40,AUS,20k-40k,35-45,109,1
58,PhD,Married,54072,1,1,35,0,4,0,0,0,ZAF,40k-60k,55-65,39,3
34,Master,Divorced,61787,0,0,621,73,414,78,48,85,RUS,60k-80k,25-35,1319,3
29,Graduation,Married,34935,0,0,34,4,66,3,10,20,RUS,20k-40k,25-35,137,1
29,Graduation,Married,34935,0,0,34,4,66,3,10,20,ZAF,20k-40k,25-35,137,1
71,PhD,Together,59292,0,1,378,14,68,19,14,14,RUS,40k-60k,65+,507,3
71,PhD,Together,59292,0,1,378,14,68,19,14,14,RUS,40k-60k,65+,507,3
66,Graduation,Single,57959,0,1,430,16,322,43,24,33,RUS,40k-60k,65+,868,3
38,PhD,Married,92491,0,0,979,44,935,29,25,22,RUS,80k-100k,35-45,2034,2
37,Master,Married,42207,1,0,116,11,72,3,17,46,RUS,40k-60k,35-45,265,1
65,Graduation,Widow,46984,1,1,19,1,10,2,1,8,CAN,40k-60k,55-65,41,1
34,Graduation,Single,23442,1,0,2,0,6,8,6,5,RUS,20k-40k,25-35,27,0
58,PhD,Single,46757,0,1,777,30,163,0,51,122,RUS,40k-60k,55-65,1143,1
41,2n Cycle,Together,14515,1,0,6,4,9,6,36,35,RUS,0-20k,35-45,96,0
35,2n Cycle,Single,80910,0,0,160,80,369,67,39,41,RUS,80k-100k,25-35,756,2
42,Graduation,Together,30545,1,0,4,12,15,19,7,12,IND,20k-40k,35-45,69,0
51,Master,Single,44802,0,0,853,10,143,13,10,20,IND,40k-60k,45-55,1049,1
45,Graduation,Single,79941,0,0,123,164,266,227,30,174,AUS,60k-80k,35-45,984,2
52,Master,Married,79734,0,0,572,8,232,23,62,17,RUS,60k-80k,45-55,914,2
44,Master,Married,50353,0,0,141,15,153,67,31,35,RUS,40k-60k,35-45,442,1
65,PhD,Together,77376,1,1,492,19,110,16,12,12,CAN,60k-80k,55-65,661,2
49,PhD,Married,78075,0,0,572,8,259,34,35,80,RUS,60k-80k,45-55,988,2
45,PhD,Single,42473,1,1,93,1,21,0,4,25,RUS,40k-60k,35-45,144,1
33,Graduation,Single,25008,1,0,2,8,8,6,1,9,RUS,20k-40k,25-35,34,0
73,PhD,Married,56223,0,1,77,28,31,16,0,4,RUS,40k-60k,65+,156,3
41,Graduation,Married,47850,1,0,42,7,43,20,12,10,RUS,40k-60k,35-45,134,1
35,PhD,Together,91820,0,0,410,73,747,76,161,30,CAN,80k-100k,25-35,1497,2
56,PhD,Single,40637,1,1,22,0,13,0,0,3,ZAF,40k-60k,55-65,38,1
62,Graduation,Divorced,23295,0,0,0,0,1,2,12,5,RUS,20k-40k,55-65,20,0
69,Graduation,Single,84574,0,0,387,20,713,38,54,163,RUS,80k-100k,65+,1375,2
52,Graduation,Together,54165,0,0,127,4,73,15,6,11,RUS,40k-60k,45-55,236,3
40,Graduation,Divorced,28510,1,1,44,5,19,0,4,19,RUS,20k-40k,35-45,91,0
65,Graduation,Married,67131,0,1,465,71,250,93,35,62,RUS,60k-80k,55-65,976,3
52,PhD,Married,56242,0,1,689,8,167,11,8,88,USA,40k-60k,45-55,971,3
38,PhD,Married,86580,0,0,532,21,127,26,20,20,RUS,80k-100k,35-45,746,2
66,Graduation,Together,76005,0,0,983,20,389,240,50,40,RUS,60k-80k,65+,1722,2
59,PhD,Married,54693,0,1,686,17,142,23,26,35,RUS,40k-60k,55-65,929,3
66,Master,Married,52750,0,1,393,0,239,90,69,69,CAN,40k-60k,65+,860,1
53,Graduation,Divorced,36997,1,1,43,4,12,8,0,27,CAN,20k-40k,45-55,94,1
56,PhD,Together,34230,1,1,15,0,4,0,0,2,RUS,20k-40k,55-65,21,1
61,Graduation,Widow,47916,0,1,505,0,26,0,0,75,DEU,40k-60k,55-65,606,1
42,2n Cycle,Together,60839,1,1,600,21,128,223,150,128,RUS,60k-80k,35-45,1250,3
49,PhD,Married,79930,0,0,792,86,740,67,51,17,ZAF,60k-80k,45-55,1753,2
51,PhD,Married,55158,1,1,293,0,87,4,11,23,RUS,40k-60k,45-55,418,3
63,2n Cycle,Single,85485,0,0,630,26,611,44,18,54,RUS,80k-100k,55-65,1383,2
78,PhD,Married,75865,0,0,483,0,591,156,0,12,RUS,60k-80k,65+,1242,2
56,Graduation,Married,44375,0,1,213,5,28,7,7,41,RUS,40k-60k,55-65,301,1
50,PhD,Single,60504,0,1,458,0,24,6,4,34,RUS,60k-80k,45-55,526,3
62,Graduation,Married,65492,0,0,247,161,295,210,85,47,CAN,60k-80k,55-65,1045,3
41,2n Cycle,Single,67506,0,1,90,38,67,33,36,67,RUS,60k-80k,35-45,331,3
62,PhD,Divorced,68805,0,1,182,2,49,17,13,20,RUS,60k-80k,55-65,283,3
51,Graduation,Single,61209,0,0,466,0,224,119,49,99,USA,60k-80k,45-55,957,3
54,Graduation,Together,66825,0,0,243,101,405,29,40,40,ZAF,60k-80k,45-55,858,3
38,PhD,Single,87188,0,0,910,111,724,49,74,55,IND,80k-100k,35-45,1923,2
68,Master,Widow,84953,0,0,167,48,602,63,72,72,RUS,80k-100k,65+,1024,2
67,PhD,Single,74637,0,0,960,64,464,146,0,16,ZAF,60k-80k,65+,1650,2
59,Graduation,Married,86111,0,0,399,28,756,36,40,126,CAN,80k-100k,55-65,1385,2
74,Master,Together,77632,0,0,1200,105,758,0,42,147,RUS,60k-80k,65+,2252,2
48,Graduation,Married,31814,1,0,35,3,20,4,1,20,ZAF,20k-40k,45-55,83,0
49,PhD,Married,70116,0,0,707,44,603,95,58,29,RUS,60k-80k,45-55,1536,3
52,PhD,Single,48240,0,0,389,91,248,64,49,41,RUS,40k-60k,45-55,882,1
36,Master,Together,40101,1,0,171,3,129,26,24,62,IND,40k-60k,35-45,415,1
68,Graduation,Married,70503,0,0,1379,33,216,0,33,66,RUS,60k-80k,65+,1727,3
46,Graduation,Married,79205,0,0,504,23,117,179,28,44,RUS,60k-80k,45-55,895,2
41,Graduation,Single,51766,1,0,60,51,87,6,20,51,CAN,40k-60k,35-45,275,1
41,Graduation,Together,62994,1,0,224,12,48,4,12,12,CAN,60k-80k,35-45,312,3
47,PhD,Together,65640,0,1,204,7,149,20,15,66,ZAF,60k-80k,45-55,461,3
52,Graduation,Together,38361,1,0,39,0,56,20,8,14,ZAF,20k-40k,45-55,137,1
52,Graduation,Together,38361,1,0,39,0,56,20,8,14,AUS,20k-40k,45-55,137,1
36,Graduation,Married,19986,1,0,3,6,5,0,2,6,RUS,0-20k,35-45,22,0
36,Graduation,Married,19986,1,0,3,6,5,0,2,6,RUS,0-20k,35-45,22,0
36,Graduation,Single,72903,0,0,1067,138,750,0,19,39,RUS,60k-80k,35-45,2013,3
73,PhD,Divorced,45072,1,2,144,2,99,7,2,30,AUS,40k-60k,65+,284,1
54,PhD,Married,59062,2,1,46,1,12,3,0,9,RUS,40k-60k,45-55,71,3
60,Master,Married,61794,0,1,264,47,188,54,47,11,RUS,60k-80k,55-65,611,3
56,Master,Together,45143,0,1,202,5,74,11,5,14,RUS,40k-60k,55-65,311,1
56,Master,Together,45143,0,1,202,5,74,11,5,14,ZAF,40k-60k,55-65,311,1
52,Master,Single,26877,0,0,101,13,76,20,18,40,RUS,20k-40k,45-55,268,0
56,PhD,Divorced,36921,1,1,17,1,12,3,1,4,CAN,20k-40k,55-65,38,1
65,2n Cycle,Together,54342,1,1,84,10,34,11,10,28,AUS,40k-60k,55-65,177,3
52,Master,Single,62772,0,1,581,49,157,43,8,108,RUS,60k-80k,45-55,946,3
62,PhD,Married,75032,0,1,952,12,180,47,12,12,RUS,60k-80k,55-65,1215,2
58,Graduation,Married,22419,0,0,30,3,47,19,21,42,RUS,20k-40k,55-65,162,0
58,Graduation,Married,22419,0,0,30,3,47,19,21,42,CAN,20k-40k,55-65,162,0
43,2n Cycle,Married,36550,1,0,47,90,94,123,103,120,CAN,20k-40k,35-45,577,1
68,Graduation,Married,75027,0,1,925,64,179,133,12,77,ZAF,60k-80k,65+,1390,2
47,PhD,Single,63159,0,0,965,34,586,89,86,37,RUS,60k-80k,45-55,1797,3
48,Master,Married,54108,1,1,539,6,91,8,6,97,CAN,40k-60k,45-55,747,3
69,Graduation,Married,81795,0,0,324,132,693,27,118,88,RUS,80k-100k,65+,1382,2
56,Graduation,Married,59594,0,1,457,4,29,0,0,9,RUS,40k-60k,55-65,499,3
39,Master,Together,18492,1,0,2,2,2,2,1,1,RUS,0-20k,35-45,10,0
63,Graduation,Single,94472,0,1,1017,33,417,108,100,16,RUS,80k-100k,55-65,1691,2
42,Graduation,Single,70337,0,0,187,81,149,25,43,91,USA,60k-80k,35-45,576,3
48,Graduation,Single,34853,1,1,9,3,15,2,3,2,DEU,20k-40k,45-55,34,1
78,Master,Widow,56743,0,0,532,126,490,164,126,126,AUS,40k-60k,65+,1564,3
37,PhD,Single,16269,1,0,19,3,18,3,1,0,RUS,0-20k,35-45,44,0
39,Graduation,Together,50272,1,0,99,13,66,43,8,4,AUS,40k-60k,35-45,233,1
50,Graduation,Single,22804,1,0,14,1,7,2,1,1,ZAF,20k-40k,45-55,26,0
50,Graduation,Single,22804,1,0,14,1,7,2,1,1,RUS,20k-40k,45-55,26,0
47,Graduation,Married,30631,1,0,15,6,20,4,5,20,ZAF,20k-40k,45-55,70,0
55,PhD,Single,78420,0,0,604,28,674,91,28,28,ZAF,60k-80k,45-55,1453,2
41,Graduation,Single,81741,0,0,249,153,940,58,134,38,RUS,80k-100k,35-45,1572,2
50,Graduation,Married,25721,1,0,1,3,6,3,6,15,AUS,20k-40k,45-55,34,0
49,Graduation,Single,31907,0,0,33,87,64,175,16,74,DEU,20k-40k,45-55,449,0
59,Graduation,Divorced,37859,1,2,22,1,8,2,1,2,CAN,20k-40k,55-65,36,1
49,Graduation,Together,30261,1,2,8,0,5,0,3,6,RUS,20k-40k,45-55,22,0
42,Graduation,Together,21645,1,0,14,0,23,4,5,19,DEU,20k-40k,35-45,65,0
43,2n Cycle,Divorced,21282,1,0,1,5,8,4,8,20,RUS,20k-40k,35-45,46,0
67,Graduation,Together,32144,1,1,41,0,10,0,0,3,IND,20k-40k,65+,54,0
67,Master,Divorced,62637,0,1,104,12,48,4,12,5,CAN,60k-80k,65+,185,3
50,Graduation,Together,16626,2,0,8,3,22,21,1,13,ZAF,0-20k,45-55,68,0
50,2n Cycle,Married,54690,1,1,111,16,37,7,9,18,RUS,40k-60k,45-55,198,3
50,2n Cycle,Married,54690,1,1,111,16,37,7,9,18,RUS,40k-60k,45-55,198,3
66,PhD,Single,61284,0,0,618,15,106,20,7,45,RUS,60k-80k,65+,811,3
45,2n Cycle,Married,23718,1,0,6,3,14,15,7,36,AUS,20k-40k,35-45,81,0
59,PhD,Single,33419,0,1,56,0,12,0,0,18,RUS,20k-40k,55-65,86,0
38,Graduation,Divorced,82025,0,0,267,98,606,48,70,98,ZAF,80k-100k,35-45,1187,2
63,Basic,Single,15056,1,1,6,12,3,21,6,40,RUS,0-20k,55-65,88,0
63,Graduation,Married,48192,0,0,1039,43,204,153,58,29,CAN,40k-60k,55-65,1526,1
54,2n Cycle,Together,67309,1,1,515,47,181,149,95,95,RUS,60k-80k,45-55,1082,3
64,Graduation,Widow,66033,0,1,293,35,179,46,59,65,IND,60k-80k,55-65,677,3
44,Graduation,Single,28769,1,0,41,5,129,10,3,3,RUS,20k-40k,35-45,191,0
64,PhD,Together,6835,0,1,107,2,12,2,2,12,CAN,0-20k,55-65,137,0
35,Graduation,Married,32880,1,0,8,4,15,7,6,2,RUS,20k-40k,25-35,42,0
39,2n Cycle,Single,23616,1,0,4,22,11,3,7,32,RUS,20k-40k,35-45,79,0
40,Graduation,Married,19419,1,0,2,14,28,16,3,7,IND,0-20k,35-45,70,0
48,Graduation,Married,34961,1,0,45,2,26,4,1,1,RUS,20k-40k,45-55,79,1
45,Graduation,Divorced,64892,0,1,527,24,230,32,24,65,ZAF,60k-80k,35-45,902,3
33,2n Cycle,Married,16248,1,0,12,11,10,3,12,9,IND,0-20k,25-35,57,0
38,Graduation,Together,43776,1,0,8,0,9,2,1,3,RUS,40k-60k,35-45,23,1
54,Graduation,Single,52074,0,1,59,0,12,0,0,48,IND,40k-60k,45-55,119,1
61,Basic,Widow,22123,0,0,3,3,24,34,7,31,AUS,20k-40k,55-65,102,0
43,Master,Single,35544,1,0,30,5,23,4,1,4,ZAF,20k-40k,35-45,67,1
32,2n Cycle,Married,59060,1,0,35,40,111,36,40,12,RUS,40k-60k,25-35,274,3
45,Graduation,Married,65665,0,1,225,162,387,106,36,29,RUS,60k-80k,35-45,945,3
50,Graduation,Divorced,29819,1,0,9,1,24,2,1,2,RUS,20k-40k,45-55,39,0
32,Graduation,Single,81217,0,0,493,70,324,146,40,84,RUS,80k-100k,25-35,1157,2
32,Graduation,Single,81217,0,0,493,70,324,146,40,84,RUS,80k-100k,25-35,1157,2
31,Graduation,Single,26095,1,0,11,7,9,3,1,11,RUS,20k-40k,25-35,42,0
51,2n Cycle,Divorced,65706,0,0,918,10,129,13,0,129,CAN,60k-80k,45-55,1199,3
45,Graduation,Divorced,31859,1,0,3,1,3,8,0,5,ZAF,20k-40k,35-45,20,0
80,PhD,Married,93027,0,0,1285,42,716,55,0,21,RUS,80k-100k,65+,2119,2
51,Graduation,Divorced,58710,0,1,440,81,368,0,122,174,AUS,40k-60k,45-55,1185,3
55,Master,Together,49618,1,1,80,3,26,4,2,14,RUS,40k-60k,45-55,129,1
57,Master,Single,58308,0,1,691,0,69,10,0,130,RUS,40k-60k,55-65,900,3
57,Graduation,Married,40800,1,2,24,0,27,8,30,10,RUS,40k-60k,55-65,99,1
62,Graduation,Married,18690,0,0,6,1,7,23,4,19,RUS,0-20k,55-65,60,0
62,Graduation,Married,18690,0,0,6,1,7,23,4,19,DEU,0-20k,55-65,60,0
62,Graduation,Married,18690,0,0,6,1,7,23,4,19,RUS,0-20k,55-65,60,0
63,Graduation,Together,28087,1,1,53,8,17,13,0,21,IND,20k-40k,55-65,112,0
54,Graduation,Together,75702,1,1,650,28,353,45,42,30,ZAF,60k-80k,45-55,1148,2
50,PhD,Together,32892,1,0,26,0,15,2,1,2,ZAF,20k-40k,45-55,46,0
50,PhD,Together,32892,1,0,26,0,15,2,1,2,RUS,20k-40k,45-55,46,0
62,Master,Together,89120,0,0,1168,92,408,72,129,55,RUS,80k-100k,55-65,1924,2
60,Graduation,Married,27116,1,1,12,1,21,2,2,3,ZAF,20k-40k,55-65,41,0
32,Graduation,Single,46107,1,0,31,9,27,16,9,33,ZAF,40k-60k,25-35,125,1
48,PhD,Single,54466,1,1,12,0,4,0,0,0,RUS,40k-60k,45-55,16,3
56,Graduation,Single,59686,0,1,89,15,89,34,42,5,CAN,40k-60k,55-65,274,3
71,Graduation,Divorced,82460,0,0,255,47,573,52,32,15,ZAF,80k-100k,65+,974,2
61,PhD,Single,76045,0,0,760,53,400,17,93,0,RUS,60k-80k,55-65,1323,2
46,Graduation,Divorced,83829,0,0,897,161,430,186,161,27,RUS,80k-100k,45-55,1862,2
46,Graduation,Divorced,83829,0,0,897,161,430,186,161,27,RUS,80k-100k,45-55,1862,2
53,Master,Together,32889,1,1,28,0,13,4,2,8,RUS,20k-40k,45-55,55,0
42,Master,Divorced,33462,1,0,22,3,18,0,0,11,ZAF,20k-40k,35-45,54,0
46,Graduation,Divorced,36627,2,0,9,1,5,0,0,1,ZAF,20k-40k,45-55,16,1
39,Graduation,Married,28718,1,0,12,4,6,11,8,16,IND,20k-40k,35-45,57,0
49,Graduation,Married,77981,1,0,138,120,204,16,126,60,RUS,60k-80k,45-55,664,2
65,Graduation,Single,60230,0,1,520,20,367,39,81,40,RUS,60k-80k,55-65,1067,3
52,Graduation,Together,74918,0,0,972,59,913,25,19,59,RUS,60k-80k,45-55,2047,2
68,Graduation,Single,40464,0,1,424,17,118,7,23,41,RUS,40k-60k,65+,630,1
65,Master,Single,64857,0,0,556,14,717,210,0,43,RUS,60k-80k,55-65,1540,3
65,Master,Single,64857,0,0,556,14,717,210,0,43,CAN,60k-80k,55-65,1540,3
61,Graduation,Together,63381,0,1,571,50,142,33,50,159,RUS,60k-80k,55-65,1005,3
61,Graduation,Together,63381,0,1,571,50,142,33,50,159,RUS,60k-80k,55-65,1005,3
39,2n Cycle,Together,66664,0,0,398,96,447,220,96,32,RUS,60k-80k,35-45,1289,3
39,2n Cycle,Together,66664,0,0,398,96,447,220,96,32,ZAF,60k-80k,35-45,1289,3
55,Graduation,Single,86358,1,1,957,47,494,82,47,95,RUS,80k-100k,45-55,1722,2
44,Graduation,Married,41443,1,0,171,7,171,25,19,89,ZAF,40k-60k,35-45,482,1
60,PhD,Married,57072,0,1,944,0,60,0,0,30,CAN,40k-60k,55-65,1034,3
